,source,created_at_local,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,city,fare,pick_up_distance,state
22223,ADR,2013-10-24 22:48:59.000000,14.533926000000001,121.05176200000001,14.568009,121.09334,Metro Manila,281.875,0.176873,COMPLETED
22224,IOS,2013-11-14 00:14:23.000000,14.579679999999998,120.97299,14.55291,120.9801,Metro Manila,203.125,0.965449,COMPLETED
22225,ADR,2013-11-19 06:21:18.000000,14.586857,121.087354,14.574948999999998,121.06072900000001,Metro Manila,216.25,1.29529,COMPLETED
22226,IOS,2013-12-19 23:32:33.000000,14.61481,121.03801000000001,14.62633,121.05671000000001,Metro Manila,172.5,0.476975,COMPLETED
22227,ADR,2013-12-07 21:14:32.000000,14.549744,121.02679099999999,14.615770999999999,121.08339699999999,Metro Manila,351.875,1.4804,COMPLETED
22228,IOS,2013-12-19 13:26:51.000000,14.61404,120.99337,14.559370000000001,121.00851999999999,Metro Manila,246.875,0.431821,COMPLETED
22229,IOS,2013-12-22 03:57:46.000000,14.546339999999999,121.05438999999998,14.56957,121.12896,Metro Manila,369.375,0.9231799999999999,CANCELLED
22230,IOS,2013-12-14 12:31:05.000000,14.52139,121.06755,14.585920000000002,121.07802,Metro Manila,246.875,1.39181,COMPLETED
22231,IOS,2013-12-05 15:09:36.000000,14.564620000000001,120.99325,14.546339999999999,121.05438999999998,Metro Manila,277.5,0.315535,COMPLETED
22232,IOS,2013-12-12 20:19:09.000000,14.54977,121.05603,14.53401,121.04855,Metro Manila,168.125,1.0179,COMPLETED
22233,IOS,2013-12-12 08:11:48.000000,14.5588,121.01223,14.55894,121.05609,Metro Manila,225.0,0.44297,COMPLETED
22234,IOS,2013-12-12 23:19:34.000000,14.56171,121.02818,14.564210000000001,121.02922,Metro Manila,146.25,0.0990471,CANCELLED
22235,WIN,2013-12-15 01:57:20.000000,14.601982000000001,121.049178,14.616742000000002,121.039898,Metro Manila,190.0,1.4502700000000002,COMPLETED
22236,IOS,2013-12-11 17:26:03.000000,14.58129,121.05548999999999,14.546339999999999,121.05438999999998,Metro Manila,194.375,0.22154699999999997,COMPLETED
22237,ADR,2013-11-05 19:20:26.000000,14.496822,121.049067,14.625879000000001,121.16789299999999,Metro Manila,561.875,5.24944,CANCELLED
22238,IOS,2013-12-13 08:50:11.000000,14.535210000000001,121.03531000000001,14.523129999999998,121.00093000000001,Metro Manila,233.75,1.3071,COMPLETED
22239,IOS,2013-12-07 12:27:30.000000,14.5426,121.01293000000001,14.43172,121.04228,Metro Manila,343.125,0.134761,CANCELLED
22240,ADR,2013-12-17 14:11:05.000000,14.555947,121.01544299999999,14.571995999999999,121.04976699999999,Metro Manila,198.75,0.540572,CANCELLED
22241,ADR,2013-11-13 19:09:37.000000,14.609423000000001,121.02729699999999,14.552723,121.04429499999999,Metro Manila,295.0,2.0688,COMPLETED
22242,IOS,2013-12-04 16:00:04.000000,14.51009,120.99876,14.55146,121.04777,Metro Manila,295.0,0.333902,CANCELLED
22243,IOS,2013-12-03 07:21:56.000000,14.557129999999999,121.01057,14.55345,121.04988,Metro Manila,211.875,0.614354,COMPLETED
22244,ADR,2013-12-23 08:26:20.000000,14.574587,121.05071000000001,14.55347,121.05023899999999,Metro Manila,229.375,0.20188599999999998,COMPLETED
22245,IOS,2013-12-21 13:36:49.000000,14.579629999999998,121.07513999999999,14.58583,121.0591,Metro Manila,168.125,0.122049,COMPLETED
22246,IOS,2013-12-11 15:00:47.000000,14.57955,121.00537,14.58725,121.06476,Metro Manila,233.75,0.8064979999999999,COMPLETED
22247,IOS,2013-11-15 22:52:47.000000,14.545860000000001,121.05375,14.63374,121.03499,Metro Manila,286.25,0.5755140000000001,CANCELLED
22248,IOS,2013-11-06 20:43:45.000000,14.58164,121.05819,14.563989999999999,121.06568,Metro Manila,172.5,0.630257,COMPLETED
22249,IOS,2013-12-28 10:42:44.000000,14.5663,121.07706,14.55074,121.05125,Metro Manila,194.375,1.41848,COMPLETED
22250,IOS,2013-12-13 08:32:46.000000,14.573839999999999,121.06178,14.58242,121.05141,Metro Manila,163.75,0.619537,CANCELLED
22251,ADR,2013-12-11 22:05:16.000000,14.578869000000001,121.052899,14.588131,121.041945,Metro Manila,168.125,0.615855,COMPLETED
22252,ADR,2013-12-09 12:26:46.000000,14.621915,121.044177,14.52072,121.01345500000001,Metro Manila,369.375,2.62416,COMPLETED
22256,IOS,2013-11-19 12:08:46.000000,14.622639999999999,120.993,14.51955,121.0138,Metro Manila,373.75,2.65482,COMPLETED
22257,ADR,2013-11-08 13:05:53.000000,14.541777,121.05523799999999,14.567768,121.03010800000001,Metro Manila,242.5,0.180463,COMPLETED
22258,ADR,2013-11-12 07:04:27.000000,14.578766,121.047299,14.553235,121.047275,Metro Manila,216.25,2.17124,CANCELLED
22259,IOS,2013-10-12 13:35:25.000000,14.5308,121.07274,14.59951,120.98422,Metro Manila,421.875,2.6681,COMPLETED
22260,IOS,2013-11-13 19:39:28.000000,14.55137,121.04959,14.55933,121.0147,Metro Manila,229.375,0.308845,COMPLETED
22261,IOS,2013-10-31 15:26:21.000000,14.613779999999998,121.00381000000002,14.59172,120.9724,Metro Manila,238.125,3.77584,COMPLETED
22262,IOS,2013-11-06 18:48:35.000000,14.553170000000001,121.02571999999999,14.582020000000002,120.98288000000001,Metro Manila,220.625,0.563314,COMPLETED
22263,IOS,2013-10-22 13:35:25.000000,14.5308,121.07274,14.582429999999999,121.05156000000001,Metro Manila,264.375,2.85668,CANCELLED
22264,ADR,2013-10-22 17:32:25.000000,14.58131,121.07258700000001,14.549192000000001,121.053801,Metro Manila,211.875,2.63879,COMPLETED
22265,ADR,2013-10-10 07:39:27.000000,14.554476999999999,121.00305,14.572702,120.983049,Metro Manila,194.375,2.5306900000000003,COMPLETED
22266,ADR,2013-11-05 11:16:52.000000,14.486543,121.01630800000001,14.639192000000001,121.03709099999999,Metro Manila,491.875,2.61027,CANCELLED
22267,IOS,2013-10-25 00:24:54.000000,14.553139999999999,120.99457,14.50981,121.01075,Metro Manila,251.25,1.18551,CANCELLED
22268,IOS,2013-11-21 19:34:39.000000,14.582429999999999,121.05156000000001,14.557129999999999,121.01057,Metro Manila,216.25,0.695389,COMPLETED
22269,IOS,2013-12-04 18:12:01.000000,14.58554,121.062,14.563310000000001,121.03537,Metro Manila,233.75,0.6009140000000001,COMPLETED
22270,ADR,2013-11-13 20:09:14.000000,14.631373000000002,121.01630800000001,14.585510000000001,121.058472,Metro Manila,286.25,0.5839770000000001,COMPLETED
22271,IOS,2013-12-11 17:40:30.000000,14.551,121.02633,14.55047,121.05135,Metro Manila,194.375,0.32314299999999996,CANCELLED
22272,ADR,2013-10-05 14:22:09.000000,14.574944,120.98493799999999,14.539735,120.99300500000001,Metro Manila,198.75,2.21088,COMPLETED
22273,IOS,2013-12-10 16:06:47.000000,14.554070000000001,121.04838000000001,14.55921,121.0176,Metro Manila,190.0,0.411649,COMPLETED
22274,ADR,2013-12-11 20:31:09.000000,14.582317000000002,121.07309099999999,14.573865,121.061568,Metro Manila,163.75,1.0233,COMPLETED
22275,ADR,2013-12-27 21:26:45.000000,14.580956,121.055217,14.587404000000001,121.06456200000001,Metro Manila,159.375,0.572026,COMPLETED
22276,IOS,2013-11-22 09:55:19.000000,14.57665,121.03391,14.4918,121.03801000000001,Metro Manila,330.0,1.4988,CANCELLED
22277,IOS,2013-10-10 18:53:16.000000,14.58257,121.05966000000001,14.56921,121.06016000000001,Metro Manila,168.125,2.17596,COMPLETED
22278,IOS,2013-12-22 05:31:07.000000,14.58591,121.0504,14.606570000000001,121.01867,Metro Manila,216.25,1.9034400000000002,CANCELLED
22279,ADR,2013-12-20 10:58:44.000000,14.571705,121.03131299999998,14.583865,121.057123,Metro Manila,185.625,1.11659,COMPLETED
22280,IOS,2013-10-18 18:01:46.000000,14.56008,121.02893999999999,14.55369,121.04937,Metro Manila,176.875,0.690116,COMPLETED
22281,IOS,2013-10-14 10:09:30.000000,14.58645,121.04887,14.589,121.06293000000001,Metro Manila,172.5,1.13523,COMPLETED
22282,IOS,2013-11-13 17:29:11.000000,14.58547,121.06025,14.5633,121.0354,Metro Manila,229.375,0.16748,COMPLETED
22283,ADR,2013-10-16 08:08:29.000000,14.578423,121.04721,14.589476000000001,121.063768,Metro Manila,207.5,0.973454,COMPLETED
22284,ADR,2013-10-28 05:45:02.000000,14.570502,120.995093,14.582428,121.05155900000001,Metro Manila,308.125,1.4748700000000001,CANCELLED
22285,ADR,2013-10-24 10:01:00.000000,14.563329999999999,120.994848,14.560801999999999,121.01641299999999,Metro Manila,220.625,2.60229,CANCELLED
22286,IOS,2013-10-08 17:52:12.000000,14.56166,121.01109,14.6018,121.03708999999999,Metro Manila,242.5,0.981865,COMPLETED
22287,ADR,2013-12-21 18:25:02.000000,14.55819,121.01733300000001,14.585515,121.05723400000001,Metro Manila,216.25,0.528079,COMPLETED
22288,ADR,2013-10-08 07:56:41.000000,14.56727,121.00635700000001,14.553023999999999,121.05140300000001,Metro Manila,238.125,1.6245,COMPLETED
22289,ADR,2013-11-16 04:17:55.000000,14.6147,121.05120500000001,14.551321,121.016915,Metro Manila,295.0,0.6645800000000001,CANCELLED
22290,ADR,2013-12-21 01:20:33.000000,14.558891000000001,121.025251,14.601168,120.999677,Metro Manila,220.625,2.03681,COMPLETED
22291,IOS,2013-12-25 05:30:18.000000,14.61234,121.01853999999999,14.507779999999999,121.00343000000001,Metro Manila,365.0,1.53423,COMPLETED
22292,IOS,2013-12-27 05:16:42.000000,14.63125,121.03448999999999,14.5796,121.04885,Metro Manila,268.75,0.798014,COMPLETED
22293,IOS,2013-12-07 18:01:42.000000,14.563070000000002,121.02288,14.67109,121.02778,Metro Manila,404.375,0.618885,CANCELLED
22294,IOS,2013-12-19 22:45:59.000000,14.61481,121.03801000000001,14.60552,121.01396000000001,Metro Manila,181.25,0.30441599999999996,COMPLETED
22295,IOS,2013-12-29 11:09:21.000000,14.57001,121.10928999999999,14.557260000000001,121.02778,Metro Manila,308.125,3.91627,COMPLETED
22296,ADR,2013-12-12 21:17:34.000000,14.549744,121.02679099999999,14.691803,121.027776,Metro Manila,369.375,0.865332,COMPLETED
22297,ADR,2013-10-23 16:37:07.000000,14.57645,121.044619,14.554169,121.023597,Metro Manila,211.875,0.453613,CANCELLED
22298,IOS,2013-11-16 08:38:13.000000,14.56735,121.06652,14.56492,120.99395,Metro Manila,343.125,2.0004299999999997,COMPLETED
22299,IOS,2013-12-22 19:52:10.000000,14.61231,120.99483000000001,14.5616,121.03929,Metro Manila,299.375,0.73374,COMPLETED
22300,IOS,2013-10-15 15:15:29.000000,14.554829999999999,121.04619,14.608939999999999,121.07741999999999,Metro Manila,264.375,0.198213,CANCELLED
22301,IOS,2013-12-06 08:49:17.000000,14.544020000000002,121.01149,14.55289,121.04709,Metro Manila,242.5,1.6994599999999997,COMPLETED
22302,IOS,2013-12-30 18:11:26.000000,14.555539999999999,121.03496000000001,14.559729999999998,121.00755,Metro Manila,190.0,0.08178669999999999,COMPLETED
22303,IOS,2013-12-04 10:48:56.000000,14.5763,121.039,14.55205,121.02368999999999,Metro Manila,220.625,1.28396,COMPLETED
22304,IOS,2013-12-16 14:23:54.000000,14.528379999999999,121.02636000000001,14.44186,121.03923999999999,Metro Manila,281.875,2.5360400000000003,COMPLETED
22305,IOS,2013-12-06 07:44:23.000000,14.561589999999999,120.99475,14.5616,121.02148000000001,Metro Manila,198.75,1.59744,COMPLETED
22306,IOS,2013-12-18 21:45:27.000000,14.54974,121.02678999999999,14.563939999999999,121.02928999999999,Metro Manila,172.5,1.34511,COMPLETED
22307,IOS,2013-11-15 04:15:03.000000,14.6561,120.98738999999999,14.606489999999999,121.01851,Metro Manila,277.5,0.252821,COMPLETED
22308,IOS,2013-11-09 12:07:09.000000,14.579229999999999,121.024,14.51955,121.0138,Metro Manila,290.625,1.17632,COMPLETED
22309,IOS,2013-12-31 08:24:53.000000,14.60225,121.07364,14.57109,121.05033,Metro Manila,225.0,1.86363,COMPLETED
22310,IOS,2013-10-11 00:03:32.000000,14.55011,121.05295,14.659939999999999,121.07031,Metro Manila,360.625,0.773397,COMPLETED
22311,IOS,2013-12-17 09:52:32.000000,14.453579999999999,121.0042,14.577370000000002,120.98539,Metro Manila,343.125,1.19026,CANCELLED
22312,ADR,2013-12-23 23:23:29.000000,14.522639000000002,121.01600800000001,14.514597,121.003171,Metro Manila,163.75,0.9389540000000001,CANCELLED
22313,IOS,2013-12-23 22:57:56.000000,14.545320000000002,121.05367,14.552220000000002,121.06217,Metro Manila,207.5,2.9433599999999998,CANCELLED
22314,ADR,2013-12-19 21:11:38.000000,14.546341,121.054395,14.585123999999999,121.056882,Metro Manila,203.125,1.05061,COMPLETED
22315,ADR,2013-12-17 21:31:16.000000,14.549744,121.02679099999999,14.606238000000001,121.018674,Metro Manila,233.75,1.24149,COMPLETED
22316,IOS,2013-12-29 22:56:43.000000,14.606570000000001,121.01867,14.61597,121.05071000000001,Metro Manila,220.625,0.539733,COMPLETED
22317,ADR,2013-12-23 08:32:02.000000,14.566557000000001,120.999397,14.595225,121.032091,Metro Manila,233.75,1.01396,COMPLETED
22318,ADR,2013-12-05 21:32:16.000000,14.583978,121.063231,14.613118,120.99001200000001,Metro Manila,295.0,2.6076200000000003,COMPLETED
22319,IOS,2013-10-15 00:46:39.000000,14.510229999999998,121.01255,14.53675,121.0597,Metro Manila,330.0,1.04303,CANCELLED
22320,ADR,2013-12-13 17:21:43.000000,14.655849,121.045625,14.55481,121.064361,Metro Manila,347.5,1.7905900000000001,COMPLETED
22321,IOS,2013-12-21 18:57:51.000000,14.583870000000001,121.07542,14.590420000000002,121.08686000000002,Metro Manila,181.25,1.74882,CANCELLED
22322,IOS,2013-12-10 01:25:40.000000,14.55446,120.99685,14.62439,120.99337,Metro Manila,286.25,1.20201,COMPLETED
22323,IOS,2013-10-08 21:07:05.000000,14.6152,121.03683999999998,14.644929999999999,121.05344,Metro Manila,233.75,1.53857,COMPLETED
22324,IOS,2013-12-19 08:29:23.000000,14.65211,121.0323,14.55347,121.05023999999999,Metro Manila,347.5,1.09659,CANCELLED
22325,IOS,2013-12-19 19:20:47.000000,14.640379999999999,121.07433,14.55524,121.01897,Metro Manila,347.5,0.811688,COMPLETED
22326,IOS,2013-12-13 01:27:15.000000,14.57574,121.03701000000001,14.615789999999999,121.05266,Metro Manila,303.75,1.07987,COMPLETED
22327,IOS,2013-11-26 10:04:45.000000,14.557939999999999,121.00876000000001,14.553239999999999,121.04728,Metro Manila,211.875,0.41552700000000004,COMPLETED
22328,ADR,2013-11-22 10:58:49.000000,14.587321,120.99575800000001,14.616125,121.039244,Metro Manila,238.125,0.707624,COMPLETED
22329,IOS,2013-12-02 19:20:42.000000,14.56279,121.01926999999999,14.59716,120.98648999999999,Metro Manila,216.25,0.9478,COMPLETED
22330,ADR,2013-12-21 02:34:05.000000,14.609445999999998,121.07949599999999,14.573865,121.061568,Metro Manila,233.75,0.6541640000000001,COMPLETED
22331,ADR,2013-12-16 19:33:26.000000,14.607582999999998,121.07887,14.634975,121.062175,Metro Manila,211.875,1.7639099999999999,COMPLETED
22332,IOS,2013-12-21 06:02:38.000000,14.55088,121.04539,14.52488,121.00106000000001,Metro Manila,260.0,0.8330540000000001,COMPLETED
22333,ADR,2013-10-19 19:17:22.000000,14.650428,121.111575,14.563574,121.010236,Metro Manila,461.25,2.9809400000000004,COMPLETED
22334,ADR,2013-12-20 09:51:36.000000,14.571283,121.044358,14.550718,121.049649,Metro Manila,172.5,1.39458,COMPLETED
22335,IOS,2013-11-18 19:18:27.000000,14.55245,121.01436000000001,14.582320000000001,121.07292,Metro Manila,242.5,1.64715,CANCELLED
22336,ADR,2013-10-09 21:03:43.000000,14.555962,121.0192,14.549342000000001,121.04625800000001,Metro Manila,211.875,1.5816299999999999,COMPLETED
22337,ADR,2013-12-06 16:49:04.000000,14.553751,121.05081799999999,14.574587,121.05071000000001,Metro Manila,203.125,1.10086,CANCELLED
22338,IOS,2013-10-23 18:53:53.000000,14.552010000000001,121.05126000000001,14.5755,121.04173999999999,Metro Manila,216.25,2.31006,CANCELLED
22339,ADR,2013-11-30 07:01:30.000000,14.572148,121.0213,14.64732,121.027919,Metro Manila,356.25,2.48179,CANCELLED
22340,IOS,2013-10-26 00:01:20.000000,14.565,121.04999,14.63485,121.05196000000001,Metro Manila,295.0,2.8168599999999997,CANCELLED
22341,ADR,2013-12-18 19:41:29.000000,14.560799,121.016204,14.567089000000001,121.013423,Metro Manila,159.375,0.449088,COMPLETED
22342,IOS,2013-11-30 22:48:23.000000,14.46253,121.03923999999999,14.5759,121.05989,Metro Manila,395.625,2.30294,COMPLETED
22343,IOS,2013-12-14 18:49:05.000000,14.549729999999998,121.02677,14.480960000000001,121.0381,Metro Manila,251.25,0.17038299999999998,CANCELLED
22344,IOS,2013-12-07 01:21:52.000000,14.57695,121.01947,13.75049,121.06917,Metro Manila,1664.375,2.54923,COMPLETED
22345,ADR,2013-12-10 12:36:50.000000,14.558719,121.032292,14.534164,121.05158999999999,Metro Manila,216.25,1.20599,CANCELLED
22346,IOS,2013-10-09 18:35:46.000000,14.60114,121.04768999999999,14.577329999999998,121.05956,Metro Manila,203.125,0.43914,COMPLETED
22347,IOS,2013-11-22 18:40:09.000000,14.551179999999999,121.02678999999999,14.57097,120.98194,Metro Manila,216.25,1.4684,COMPLETED
22348,IOS,2013-12-10 14:02:22.000000,14.59692,121.03457,14.62219,121.02365,Metro Manila,207.5,1.12252,COMPLETED
22349,IOS,2013-12-13 18:50:14.000000,14.60369,120.99337,14.676689999999999,121.03646,Metro Manila,330.0,0.9945870000000001,COMPLETED
22426,ADR,2013-11-09 18:35:08.000000,14.606342000000001,121.100551,14.610420999999999,121.080037,Metro Manila,198.75,0.527704,CANCELLED
22427,IOS,2013-12-31 10:12:02.000000,14.55315,121.01149,14.849470000000002,120.28611000000001,Metro Manila,2084.375,0.41608,COMPLETED
22428,IOS,2013-11-25 08:00:14.000000,14.60346,121.09245,14.585170000000002,121.06133,Metro Manila,211.875,1.63406,COMPLETED
22429,IOS,2013-10-21 19:05:39.000000,14.557229999999999,121.02175,14.64153,121.07368999999998,Metro Manila,338.75,0.247588,CANCELLED
22430,ADR,2013-12-24 23:34:50.000000,14.601248000000002,120.98011799999999,14.585079,121.063414,Metro Manila,303.75,0.6495850000000001,COMPLETED
22431,IOS,2013-12-20 22:52:57.000000,14.586160000000001,121.05762,14.54539,121.06241000000001,Metro Manila,260.0,0.35267,COMPLETED
22432,ADR,2013-12-21 02:32:35.000000,14.547322,121.03591499999999,14.520819,121.01316000000001,Metro Manila,238.125,1.27884,COMPLETED
22433,ADR,2013-12-21 14:25:08.000000,14.553849,121.046805,14.585515,121.05723400000001,Metro Manila,194.375,2.54714,COMPLETED
22434,IOS,2013-11-24 23:47:46.000000,14.51955,121.0138,14.6369,121.05788000000001,Metro Manila,413.125,0.28949899999999995,COMPLETED
22435,ADR,2013-10-10 11:23:45.000000,14.579228,121.023996,14.553309,121.047269,Metro Manila,220.625,1.8384200000000002,COMPLETED
22436,IOS,2013-10-06 11:43:04.000000,14.688089999999999,121.04856000000001,14.656620000000002,121.02798999999999,Metro Manila,198.75,2.15088,CANCELLED
22437,ADR,2013-10-14 09:53:21.000000,14.572099,121.030957,14.553006,121.05213,Metro Manila,207.5,1.20232,COMPLETED
22438,IOS,2013-12-02 08:00:08.000000,14.616710000000001,121.06946,14.560220000000001,121.01201999999999,Metro Manila,330.0,0.6178140000000001,COMPLETED
22439,IOS,2013-12-04 19:23:51.000000,14.5548,121.04921000000002,14.536179999999998,120.99608,Metro Manila,246.875,2.01198,COMPLETED
22440,IOS,2013-12-23 20:44:43.000000,14.595620000000002,121.01234,14.540920000000002,121.01863999999999,Metro Manila,229.375,0.365238,COMPLETED
22441,ADR,2013-12-10 00:01:12.000000,14.582975,121.05153600000001,14.572906,121.062175,Metro Manila,163.75,2.00314,COMPLETED
22442,IOS,2013-12-13 14:02:54.000000,14.54965,121.02663999999999,14.560220000000001,121.01201999999999,Metro Manila,168.125,1.02967,COMPLETED
22443,ADR,2013-11-15 22:38:50.000000,14.557749,121.022934,14.604063,121.01718400000001,Metro Manila,216.25,0.635822,COMPLETED
22444,IOS,2013-12-19 21:13:09.000000,14.560789999999999,121.01586999999999,14.58859,121.06011000000001,Metro Manila,220.625,1.6401400000000002,COMPLETED
22445,IOS,2013-12-06 04:10:59.000000,14.551820000000001,121.0169,14.57218,121.02391999999999,Metro Manila,194.375,0.608288,COMPLETED
22446,IOS,2013-11-28 16:11:29.000000,14.587439999999999,121.06007,14.65905,121.03923999999999,Metro Manila,260.0,0.589158,COMPLETED
22447,IOS,2013-12-04 17:43:00.000000,14.55315,121.02009,14.55739,121.01529,Metro Manila,150.625,0.278964,COMPLETED
22448,IOS,2013-12-02 08:45:37.000000,14.6729,121.0735,14.655679999999998,121.04085,Metro Manila,198.75,3.4562199999999996,CANCELLED
22449,ADR,2013-10-16 18:18:09.000000,14.586697000000001,121.06215700000001,14.576376999999999,121.08510600000001,Metro Manila,211.875,1.32928,COMPLETED
22450,IOS,2013-12-03 11:47:13.000000,14.552970000000002,121.00853000000001,14.55993,121.02685,Metro Manila,190.0,0.907912,CANCELLED
22451,IOS,2013-11-14 09:44:57.000000,14.5678,121.00395,14.53501,121.0478,Metro Manila,225.0,1.81457,COMPLETED
22452,IOS,2013-11-15 21:00:22.000000,14.56506,121.0362,14.57216,121.02972,Metro Manila,155.0,1.9487700000000001,COMPLETED
22453,ADR,2013-12-11 20:22:59.000000,14.585525,121.060195,14.496882000000001,121.01630800000001,Metro Manila,299.375,0.30689,COMPLETED
22454,IOS,2013-12-03 18:56:39.000000,14.64516,121.03848,14.546470000000001,121.05103000000001,Metro Manila,360.625,2.37797,COMPLETED
22455,IOS,2013-11-20 21:24:09.000000,14.598379999999999,121.03843,14.6111,120.99417,Metro Manila,211.875,0.7493569999999999,COMPLETED
22456,IOS,2013-12-23 18:40:53.000000,14.605139999999999,120.98268,14.56551,120.99613000000001,Metro Manila,207.5,0.9875649999999999,COMPLETED
22457,ADR,2013-12-10 16:44:28.000000,14.520211999999999,121.01467099999999,14.671094,121.027776,Metro Manila,386.875,0.584687,COMPLETED
22458,IOS,2013-12-09 17:43:35.000000,14.56069,121.01628999999998,14.63137,121.01631,Metro Manila,255.625,1.14339,COMPLETED
22459,IOS,2013-12-05 21:46:06.000000,14.564620000000001,120.99325,14.582320000000001,121.07309,Metro Manila,321.25,1.2576,COMPLETED
22460,IOS,2013-12-05 21:50:33.000000,14.60355,121.03768000000001,14.635679999999999,121.02775,Metro Manila,216.25,0.804867,CANCELLED
22461,IOS,2013-11-06 02:59:40.000000,14.5094,121.05986999999999,14.67755,120.95752,Metro Manila,592.5,2.22349,CANCELLED
22462,IOS,2013-12-22 01:01:18.000000,14.57335,121.0592,14.621839999999999,121.05285,Metro Manila,229.375,0.612478,CANCELLED
22463,ADR,2013-11-20 20:55:59.000000,14.618704999999999,121.04982199999999,14.71388,121.04988999999999,Metro Manila,382.5,0.541071,COMPLETED
22464,IOS,2013-11-08 20:20:08.000000,14.60791,121.08036000000001,14.562029999999998,121.08171000000002,Metro Manila,216.25,0.212827,COMPLETED
22465,IOS,2013-12-08 22:45:05.000000,14.61745,121.08136,14.676039999999999,121.0437,Metro Manila,251.25,1.35378,CANCELLED
22466,ADR,2013-12-21 04:24:27.000000,14.577782000000001,121.047723,14.632342999999999,121.045601,Metro Manila,255.625,0.938209,COMPLETED
22467,ADR,2013-12-06 21:16:25.000000,14.550032999999999,121.047728,14.462501000000001,120.98893400000001,Metro Manila,308.125,0.668883,CANCELLED
22468,ADR,2013-12-14 22:56:07.000000,14.654810999999999,121.034929,14.549592,121.048651,Metro Manila,378.125,0.370318,COMPLETED
22469,ADR,2013-12-13 14:04:39.000000,14.596457999999998,121.037407,14.598633999999999,121.043283,Metro Manila,150.625,0.0623769,COMPLETED
22470,ADR,2013-12-13 15:58:46.000000,14.610218,121.080101,14.621842000000001,121.052846,Metro Manila,185.625,0.518113,COMPLETED
22471,IOS,2013-11-26 14:46:05.000000,14.606489999999999,121.01851,14.59951,120.98422,Metro Manila,194.375,3.0810299999999997,COMPLETED
22472,IOS,2013-12-16 22:54:45.000000,14.55364,121.04721,14.55096,121.0233,Metro Manila,198.75,0.271347,COMPLETED
22473,IOS,2013-12-22 18:19:14.000000,14.564729999999999,121.03629,14.551,121.02633,Metro Manila,185.625,0.09053610000000001,COMPLETED
22474,ADR,2013-12-20 16:10:48.000000,14.563085999999998,121.024685,14.585324,121.047604,Metro Manila,190.0,0.519038,COMPLETED
22475,ADR,2013-12-20 22:33:34.000000,14.581163,121.055054,14.62669,121.01024199999999,Metro Manila,242.5,0.0827943,COMPLETED
22476,ADR,2013-12-22 19:21:57.000000,14.561715,121.02589499999999,14.588121,121.026099,Metro Manila,207.5,0.47793100000000005,COMPLETED
22477,ADR,2013-12-15 21:35:38.000000,14.558351000000002,121.02624899999999,14.565851,121.026133,Metro Manila,168.125,0.0295079,COMPLETED
22478,IOS,2013-10-30 00:21:03.000000,14.621820000000001,121.05298,14.575070000000002,121.04408000000001,Metro Manila,238.125,0.144009,COMPLETED
22479,ADR,2013-12-07 21:58:03.000000,14.535898999999999,120.98208899999999,14.535898999999999,120.98208899999999,Metro Manila,137.5,0.7639819999999999,COMPLETED
22480,IOS,2013-12-02 12:41:53.000000,14.665170000000002,121.07561000000001,14.603270000000002,120.97355,Metro Manila,373.75,1.62158,CANCELLED
22481,ADR,2013-11-15 11:52:35.000000,14.571646,121.04823799999998,14.572889000000002,121.060174,Metro Manila,163.75,0.965094,COMPLETED
22482,ADR,2013-12-23 10:05:31.000000,14.643379000000001,121.029677,14.67862,121.00601699999999,Metro Manila,260.0,1.08215,COMPLETED
22483,IOS,2013-10-11 13:32:24.000000,14.5906,120.98472,14.56286,120.99043,Metro Manila,194.375,1.01709,COMPLETED
22484,IOS,2013-12-21 03:23:31.000000,14.55105,121.02633,14.561760000000001,121.01006000000001,Metro Manila,181.25,0.795162,COMPLETED
22485,IOS,2013-12-26 20:37:26.000000,14.55065,121.02508999999999,14.52846,121.01651000000001,Metro Manila,220.625,1.42153,COMPLETED
22486,IOS,2013-10-31 06:28:29.000000,14.594920000000002,121.02251000000001,14.55093,121.04592,Metro Manila,273.125,0.7495,COMPLETED
22487,IOS,2013-10-09 10:40:35.000000,14.5597,121.07706,14.60791,121.08036000000001,Metro Manila,233.75,2.46727,COMPLETED
22488,IOS,2013-10-11 06:55:49.000000,14.610570000000001,121.02611999999999,14.55635,121.01946000000001,Metro Manila,295.0,1.01454,CANCELLED
22489,ADR,2013-12-20 22:38:47.000000,14.574456,120.98493799999999,14.5473,121.049498,Metro Manila,251.25,0.484415,COMPLETED
22490,IOS,2013-12-14 14:14:29.000000,14.57818,121.06315,14.58399,121.06328,Metro Manila,172.5,0.579149,CANCELLED
22491,ADR,2013-12-26 18:12:11.000000,14.548238000000001,121.04677099999999,14.550781,121.02511200000001,Metro Manila,185.625,0.527928,CANCELLED
22492,ADR,2013-12-29 11:01:50.000000,14.588539,121.09656399999999,14.552245000000001,121.04561399999999,Metro Manila,268.75,3.53864,CANCELLED
22493,ADR,2013-10-30 08:48:02.000000,14.618560999999998,121.04269199999999,14.559256,121.01806100000002,Metro Manila,316.875,1.2078,COMPLETED
22494,IOS,2013-12-07 16:33:37.000000,14.583179999999999,121.05718999999999,14.610120000000002,121.07995,Metro Manila,246.875,0.46817600000000004,COMPLETED
22495,ADR,2013-12-11 18:49:29.000000,14.601126,121.039448,14.558595,121.01898700000001,Metro Manila,216.25,1.15136,COMPLETED
