source,created_at_local,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,city,fare,pick_up_distance,state
ADR,2013-11-11 08:55:08.000000,14.566912,121.051247,14.590945999999999,121.07578799999999,Metro Manila,229.375,0.91664,COMPLETED
ADR,2013-10-31 20:14:45.000000,14.549732,121.02677,14.47931,121.019823,Metro Manila,316.875,1.09346,COMPLETED
IOS,2013-12-26 17:19:39.000000,14.53403,120.98573,14.42619,121.00483999999999,Metro Manila,400.0,0.489583,COMPLETED
IOS,2013-12-25 17:15:24.000000,14.670060000000001,121.06118000000001,14.61404,120.99337,Metro Manila,277.5,1.7265,COMPLETED
ADR,2013-10-18 13:52:16.000000,14.565449,120.994009,14.421007000000001,121.037704,Metro Manila,443.75,1.8340299999999998,COMPLETED
IOS,2013-12-25 23:34:06.000000,14.55168,121.02731999999999,14.527120000000002,121.06146000000001,Metro Manila,238.125,0.0409154,COMPLETED
IOS,2013-10-18 18:23:50.000000,14.61377,120.97646,14.5792,120.99328,Metro Manila,225.0,3.4961300000000004,COMPLETED
ADR,2013-12-20 09:10:13.000000,14.566802,121.012027,14.535898999999999,120.98208899999999,Metro Manila,207.5,0.729288,COMPLETED
IOS,2013-11-25 18:18:19.000000,14.63764,121.03584,14.691970000000001,121.06826000000001,Metro Manila,312.5,0.45803599999999994,COMPLETED
IOS,2013-12-25 10:31:36.000000,14.68024,121.0244,14.568370000000002,121.18728,Metro Manila,579.375,1.41655,COMPLETED
ADR,2013-11-29 16:47:14.000000,14.582934,121.06181399999998,14.716822,121.074708,Metro Manila,465.625,0.352168,COMPLETED
IOS,2013-12-20 12:35:36.000000,14.538770000000001,121.02013999999998,14.55146,121.04777,Metro Manila,185.625,0.592317,COMPLETED
IOS,2013-12-24 17:59:18.000000,14.550920000000001,121.02683,14.54977,121.05603,Metro Manila,194.375,0.14582,COMPLETED
IOS,2013-10-14 15:30:11.000000,14.580620000000001,120.98146000000001,14.62096,121.00951,Metro Manila,238.125,1.27431,COMPLETED
IOS,2013-12-29 15:24:41.000000,14.66654,121.0394,14.652870000000002,121.03346,Metro Manila,163.75,0.41681999999999997,COMPLETED
IOS,2013-12-19 18:50:10.000000,14.62801,121.06473000000001,14.646329999999999,121.05011,Metro Manila,176.875,1.1868299999999998,CANCELLED
ADR,2013-10-16 14:53:15.000000,14.710535,121.08599699999999,14.518585,121.019779,Metro Manila,548.75,1.89355,CANCELLED
IOS,2013-12-15 08:29:15.000000,14.61715,120.98091000000001,14.5915,121.05851000000001,Metro Manila,308.125,0.742835,COMPLETED
ADR,2013-12-14 02:07:54.000000,14.552499,121.02336000000001,14.607049,120.970423,Metro Manila,299.375,0.04519190000000001,COMPLETED
IOS,2013-11-08 13:32:06.000000,14.59002,121.07803,14.550820000000002,121.04624,Metro Manila,220.625,2.35106,COMPLETED
ADR,2013-12-12 10:36:36.000000,14.580135999999998,121.034489,14.614282000000001,121.062175,Metro Manila,211.875,1.0444,COMPLETED
ADR,2013-11-13 20:43:44.000000,14.592139999999999,121.05958999999999,14.5761,121.030464,Metro Manila,225.0,0.254772,CANCELLED
IOS,2013-12-30 18:48:36.000000,14.49951,121.03768000000001,14.518839999999999,121.01881000000002,Metro Manila,181.25,0.16278299999999998,CANCELLED
ADR,2013-11-22 09:52:31.000000,14.551913,121.00820300000001,14.526003,121.00020400000001,Metro Manila,185.625,0.149056,CANCELLED
ADR,2013-10-20 05:14:19.000000,14.569714999999999,121.039257,14.656501,121.017025,Metro Manila,365.0,1.9859099999999998,COMPLETED
ADR,2013-12-06 16:47:25.000000,14.580957999999999,121.05570900000001,14.588664999999999,121.103609,Metro Manila,216.25,0.676032,CANCELLED
IOS,2013-12-03 15:54:33.000000,14.55845,121.03244,14.59545,120.9791,Metro Manila,277.5,1.04967,COMPLETED
IOS,2013-12-18 23:33:25.000000,14.551789999999999,121.01948999999999,14.530070000000002,120.996,Metro Manila,190.0,1.42403,COMPLETED
IOS,2013-10-25 17:02:03.000000,14.60769,121.0786,14.50549,121.00488,Metro Manila,408.75,0.8323010000000001,CANCELLED
IOS,2013-12-19 21:09:22.000000,14.55105,121.02633,14.575370000000001,121.04323000000001,Metro Manila,185.625,0.027606400000000003,COMPLETED
IOS,2013-12-25 09:31:41.000000,14.626489999999999,121.0359,14.6678,121.03443999999999,Metro Manila,238.125,1.05174,COMPLETED
ADR,2013-11-06 14:55:04.000000,14.557347,121.0262,14.568717000000001,121.09173700000001,Metro Manila,281.875,2.0162299999999997,CANCELLED
IOS,2013-11-24 12:30:40.000000,14.5904,121.03358999999999,14.554670000000002,121.00698999999999,Metro Manila,246.875,1.62957,COMPLETED
ADR,2013-11-18 12:51:28.000000,14.579882000000001,121.085102,14.643745999999998,121.038614,Metro Manila,264.375,1.13226,COMPLETED
IOS,2013-11-18 08:46:55.000000,14.56947,121.10981000000001,14.55635,121.01946000000001,Metro Manila,360.625,1.8013299999999999,COMPLETED
IOS,2013-11-20 21:15:18.000000,14.57291,121.05762,14.566120000000002,121.03003999999999,Metro Manila,216.25,0.658239,COMPLETED
IOS,2013-12-22 19:09:20.000000,14.569870000000002,121.10982,14.578320000000001,121.01248000000001,Metro Manila,295.0,2.53035,CANCELLED
IOS,2013-12-20 11:00:21.000000,14.619129999999998,121.0556,14.55683,121.02406,Metro Manila,295.0,0.844311,COMPLETED
ADR,2013-10-05 11:08:31.000000,14.568535,121.057772,14.589819,121.06916100000001,Metro Manila,176.875,0.521099,COMPLETED
ADR,2013-12-25 01:56:01.000000,14.512711999999999,121.057781,14.558682999999998,121.006111,Metro Manila,281.875,2.61632,CANCELLED
ADR,2013-12-23 09:01:23.000000,14.571223999999999,121.07363899999999,14.539004,121.006873,Metro Manila,295.0,1.60706,COMPLETED
IOS,2013-11-28 06:27:53.000000,14.5806,121.08326000000001,14.54986,121.05221,Metro Manila,229.375,0.580489,COMPLETED
IOS,2013-11-08 07:40:33.000000,14.691970000000001,121.06826000000001,14.63764,121.03584,Metro Manila,316.875,4.32024,COMPLETED
IOS,2013-12-17 07:28:01.000000,14.583039999999999,121.08795,14.55301,121.05213,Metro Manila,229.375,2.83498,CANCELLED
ADR,2013-10-26 05:29:02.000000,14.590194,121.078705,14.534881,121.05093500000001,Metro Manila,251.25,1.1472200000000001,COMPLETED
IOS,2013-11-08 08:44:19.000000,14.583479999999998,121.08388000000001,14.53346,121.05259,Metro Manila,286.25,2.6808799999999997,CANCELLED
IOS,2013-10-31 20:59:12.000000,14.557229999999999,121.02175,14.54155,121.05514,Metro Manila,260.0,0.466333,COMPLETED
ADR,2013-12-19 21:57:11.000000,14.564727,121.03629099999999,14.559556,121.02619399999999,Metro Manila,172.5,0.9833540000000001,COMPLETED
ADR,2013-12-15 11:40:36.000000,14.556212,121.03453200000001,14.577461999999999,121.05958899999999,Metro Manila,220.625,0.97491,CANCELLED
IOS,2013-11-05 23:50:20.000000,14.551820000000001,121.0169,14.58644,121.10224,Metro Manila,325.625,0.344276,COMPLETED
IOS,2013-10-16 08:40:58.000000,14.57301,121.07686000000001,14.607339999999999,121.07909,Metro Manila,207.5,4.5969999999999995,CANCELLED
IOS,2013-10-20 18:49:25.000000,14.604629999999998,121.04239,14.56153,121.01156,Metro Manila,290.625,1.8786200000000002,COMPLETED
ADR,2013-11-07 12:14:11.000000,14.565287,121.028072,14.554808999999999,121.04763100000001,Metro Manila,185.625,0.35199899999999995,CANCELLED
IOS,2013-10-16 14:58:53.000000,14.553560000000001,121.00766000000002,14.566120000000002,121.03003999999999,Metro Manila,194.375,1.20579,COMPLETED
ADR,2013-10-16 09:36:23.000000,14.575671,121.04358799999999,14.56996,121.08060800000001,Metro Manila,225.0,0.650303,COMPLETED
ADR,2013-10-10 20:01:39.000000,14.563101999999999,121.013181,14.552613000000001,121.025424,Metro Manila,172.5,0.7219260000000001,COMPLETED
IOS,2013-10-11 17:57:40.000000,14.577470000000002,120.98239,14.551689999999999,121.0218,Metro Manila,246.875,2.9252,COMPLETED
ADR,2013-10-30 19:35:25.000000,14.549501000000001,121.02658999999998,14.486960999999999,121.043094,Metro Manila,273.125,0.28731,COMPLETED
IOS,2013-10-17 15:04:28.000000,14.56892,121.02445,14.564929999999999,120.99395,Metro Manila,216.25,0.84004,COMPLETED
IOS,2013-10-06 13:24:07.000000,14.44586,120.99283,14.53687,120.99363000000001,Metro Manila,286.25,2.7219,COMPLETED
ADR,2013-10-30 07:38:43.000000,14.590239000000002,121.008804,14.519546,121.013797,Metro Manila,316.875,3.4299699999999995,COMPLETED
ADR,2013-11-06 01:19:55.000000,14.459657,121.00650800000001,14.548592000000001,121.01630800000001,Metro Manila,400.0,3.06387,COMPLETED
IOS,2013-10-14 15:58:20.000000,14.524920000000002,121.01137,14.66738,121.04856000000001,Metro Manila,452.5,3.58015,COMPLETED
ADR,2013-10-15 00:36:06.000000,14.561248,121.01821299999999,14.634785,121.07096899999999,Metro Manila,351.875,0.46798199999999995,COMPLETED
IOS,2013-11-24 11:06:59.000000,14.673420000000002,121.03858999999999,14.629879999999998,121.02318999999999,Metro Manila,264.375,1.37809,COMPLETED
IOS,2013-11-15 19:48:47.000000,14.556329999999999,121.02123999999999,14.55001,121.04597,Metro Manila,181.25,0.5997140000000001,COMPLETED
ADR,2013-11-08 17:35:58.000000,14.589976,121.01630800000001,14.558013,121.02660800000001,Metro Manila,194.375,1.44363,COMPLETED
ADR,2013-10-26 19:18:57.000000,14.581439999999999,121.05682,14.642627,121.038482,Metro Manila,255.625,0.468056,COMPLETED
ADR,2013-11-22 07:46:13.000000,14.577805,121.062899,14.653031,121.06702,Metro Manila,316.875,0.740783,CANCELLED
IOS,2013-12-22 00:11:18.000000,14.54974,121.02678999999999,14.565920000000002,121.03923999999999,Metro Manila,172.5,1.47402,COMPLETED
IOS,2013-12-19 14:10:20.000000,14.54906,121.02663000000001,14.4887,121.04108000000001,Metro Manila,238.125,1.39798,COMPLETED
IOS,2013-11-10 00:55:14.000000,14.684870000000002,121.04812,14.61054,121.08045,Metro Manila,334.375,3.3531800000000005,CANCELLED
ADR,2013-12-23 07:01:17.000000,14.561255,121.02071200000002,14.524588,121.001061,Metro Manila,251.25,0.62012,COMPLETED
IOS,2013-12-19 21:35:47.000000,14.642510000000001,121.03993,14.57669,121.06053,Metro Manila,251.25,1.5473,COMPLETED
IOS,2013-12-18 21:51:33.000000,14.612639999999999,121.03092,14.57058,121.02148000000001,Metro Manila,207.5,1.87087,CANCELLED
IOS,2013-12-19 02:42:03.000000,14.560279999999999,121.01065,14.53121,120.99378,Metro Manila,229.375,0.630458,COMPLETED
ADR,2013-12-20 11:52:13.000000,14.562504999999998,121.01082199999999,14.520819,121.01316000000001,Metro Manila,207.5,0.688873,COMPLETED
IOS,2013-10-09 18:54:16.000000,14.55132,121.02541000000001,14.5212,121.06217,Metro Manila,264.375,0.18558,COMPLETED
IOS,2013-10-23 19:38:42.000000,14.55821,121.02282,14.57751,121.03378000000001,Metro Manila,190.0,0.386969,COMPLETED
ADR,2013-11-18 08:42:27.000000,14.632375,121.070504,14.574587,121.05071000000001,Metro Manila,268.75,1.82719,COMPLETED
IOS,2013-10-11 22:07:23.000000,14.550529999999998,121.02768,14.577329999999998,121.05956,Metro Manila,225.0,2.18817,COMPLETED
ADR,2013-11-25 05:31:35.000000,14.585257999999998,121.063969,14.258318,121.124416,Metro Manila,859.375,2.03795,COMPLETED
IOS,2013-12-23 11:55:03.000000,14.619129999999998,121.0556,14.61645,121.06053,Metro Manila,150.625,0.14863099999999999,CANCELLED
IOS,2013-12-21 17:52:31.000000,14.64075,121.04065,14.6409,121.06532,Metro Manila,176.875,0.376101,CANCELLED
IOS,2013-12-03 06:44:55.000000,14.629470000000001,121.04836999999999,14.64741,121.05655,Metro Manila,185.625,0.893083,COMPLETED
IOS,2013-11-29 16:07:11.000000,14.564689999999999,121.03603000000001,14.5593,121.02211000000001,Metro Manila,163.75,1.03255,COMPLETED
ADR,2013-10-19 17:52:27.000000,14.681922,121.04211000000001,14.668984,121.048111,Metro Manila,176.875,2.5954900000000003,COMPLETED
ADR,2013-12-20 17:11:14.000000,14.622288000000001,121.02326599999999,14.656031,121.03023200000001,Metro Manila,194.375,0.997303,COMPLETED
IOS,2013-12-10 18:34:12.000000,14.63202,121.03254,14.61481,121.03801000000001,Metro Manila,185.625,1.25219,COMPLETED
IOS,2013-11-22 23:38:01.000000,14.55481,121.04763,14.55812,121.00885,Metro Manila,216.25,0.230027,COMPLETED
IOS,2013-11-14 12:44:15.000000,14.67499,121.04193000000001,14.63091,121.03433999999999,Metro Manila,238.125,1.15664,COMPLETED
ADR,2013-11-28 17:51:59.000000,14.557696,121.02598200000001,14.578829,121.047919,Metro Manila,211.875,1.12376,COMPLETED
ADR,2013-10-17 17:23:32.000000,14.566362,120.993256,14.632512,121.067375,Metro Manila,334.375,2.3498200000000002,COMPLETED
ADR,2013-10-11 23:01:40.000000,14.595358,121.016705,14.534973,121.048953,Metro Manila,312.5,1.30388,CANCELLED
ADR,2013-11-26 21:21:16.000000,14.535792,121.02181499999999,14.566112,121.07661399999999,Metro Manila,295.0,1.6706299999999998,COMPLETED
IOS,2013-12-17 18:27:12.000000,14.55326,121.04672,14.559120000000002,120.98691000000001,Metro Manila,233.75,2.1699900000000003,CANCELLED
ADR,2013-11-25 07:04:34.000000,14.675735999999999,121.04330800000001,14.558117000000001,121.016979,Metro Manila,404.375,1.5631,COMPLETED
IOS,2013-12-22 06:39:51.000000,14.570960000000001,121.00483999999999,14.55556,121.04307,Metro Manila,220.625,1.7080000000000002,COMPLETED
ADR,2013-12-20 09:51:03.000000,14.549835999999999,121.013224,14.589920000000001,121.06798799999999,Metro Manila,246.875,0.978447,COMPLETED
ADR,2013-10-29 18:26:42.000000,14.531032000000002,121.02145700000001,14.565516,121.02813700000002,Metro Manila,246.875,3.06354,COMPLETED
ADR,2013-12-04 18:47:18.000000,14.586621,121.06131599999999,14.560954,121.02251499999998,Metro Manila,251.25,1.01171,COMPLETED
ADR,2013-11-28 07:00:30.000000,14.575214,121.044059,14.560801999999999,121.01641299999999,Metro Manila,225.0,1.0185899999999999,CANCELLED
IOS,2013-12-18 19:14:57.000000,14.56345,121.03837,14.55485,121.02545,Metro Manila,163.75,0.310178,COMPLETED
ADR,2013-12-14 06:11:37.000000,14.551248000000001,121.051751,14.576267999999999,121.039244,Metro Manila,229.375,0.6539159999999999,CANCELLED
IOS,2013-12-18 23:43:02.000000,14.59944,121.03168000000001,14.62406,121.03256999999999,Metro Manila,181.25,0.639508,COMPLETED
ADR,2013-12-17 22:17:08.000000,14.579782999999999,121.059573,14.572837,121.04758899999999,Metro Manila,163.75,0.538261,COMPLETED
ADR,2013-11-16 00:12:22.000000,14.567020000000001,121.05125600000001,14.570960999999999,121.00483799999999,Metro Manila,225.0,2.82349,COMPLETED
ADR,2013-12-23 20:11:22.000000,14.6527,121.034554,14.609222,121.09656399999999,Metro Manila,260.0,1.35664,CANCELLED
ADR,2013-12-21 18:20:06.000000,14.554799,121.049209,14.531543,121.062175,Metro Manila,181.25,0.68196,COMPLETED
IOS,2013-11-27 07:37:11.000000,14.59017,121.07704,14.553579999999998,121.02152,Metro Manila,281.875,2.1051599999999997,COMPLETED
ADR,2013-11-21 19:05:40.000000,14.549744,121.02679099999999,14.657559,121.11948400000001,Metro Manila,365.0,0.05407080000000001,COMPLETED
ADR,2013-12-15 13:29:54.000000,14.652766,121.034489,14.632604,121.03514399999999,Metro Manila,207.5,0.20895999999999998,COMPLETED
ADR,2013-11-05 20:52:37.000000,14.624723999999999,121.110708,14.610535999999998,121.080451,Metro Manila,194.375,1.32775,COMPLETED
IOS,2013-12-19 19:15:45.000000,14.60854,120.9976,14.6557,121.03086,Metro Manila,233.75,3.33035,COMPLETED
IOS,2013-10-16 12:30:29.000000,14.588579999999999,121.02133,14.56545,121.03643000000001,Metro Manila,198.75,1.5860299999999998,COMPLETED
IOS,2013-12-15 11:55:09.000000,14.67278,121.01631,14.62669,121.01024,Metro Manila,242.5,1.15632,CANCELLED
IOS,2013-12-03 17:20:33.000000,14.589879999999999,121.06938000000001,14.551129999999999,121.02467,Metro Manila,255.625,2.48075,COMPLETED
IOS,2013-10-14 17:50:12.000000,14.58257,121.05966000000001,14.54919,121.0538,Metro Manila,229.375,0.161123,COMPLETED
IOS,2013-11-29 19:02:49.000000,14.55481,121.04763,14.549729999999998,121.02677,Metro Manila,172.5,0.39731700000000003,CANCELLED
ADR,2013-12-15 13:02:20.000000,14.570727999999999,121.06631399999999,14.585515,121.05723400000001,Metro Manila,172.5,0.43618,COMPLETED
ADR,2013-10-11 08:14:48.000000,14.654767999999999,121.0538,14.608331,120.991017,Metro Manila,281.875,0.922074,CANCELLED
ADR,2013-12-10 17:05:25.000000,14.553495000000002,121.04488400000001,14.571095000000001,121.049828,Metro Manila,168.125,0.448825,COMPLETED
ADR,2013-10-05 11:32:24.000000,14.599507000000001,120.97750500000001,14.581439999999999,121.05682,Metro Manila,308.125,0.7088840000000001,COMPLETED
ADR,2013-12-26 20:27:50.000000,14.634742999999999,120.99336799999999,14.677003,121.03218600000001,Metro Manila,229.375,1.95039,COMPLETED
IOS,2013-12-27 00:40:05.000000,14.533610000000001,120.97928999999999,14.3336,121.07364,Metro Manila,623.125,0.6051949999999999,COMPLETED
IOS,2013-10-25 08:35:16.000000,14.558010000000001,121.01002,14.573929999999999,121.05411000000001,Metro Manila,242.5,0.358609,COMPLETED
IOS,2013-10-25 19:03:38.000000,14.65964,121.06979,14.54747,121.02655,Metro Manila,382.5,1.9394099999999999,CANCELLED
ADR,2013-12-13 23:27:10.000000,14.546341,121.054395,14.561526,120.99463100000001,Metro Manila,316.875,2.11939,CANCELLED
ADR,2013-11-16 16:50:24.000000,14.551154,121.02631299999999,14.565287,121.028072,Metro Manila,172.5,0.18521500000000002,COMPLETED
ADR,2013-10-23 07:26:39.000000,14.537067,121.05227099999999,14.642929,121.04388999999999,Metro Manila,369.375,2.39871,COMPLETED
IOS,2013-11-04 16:00:53.000000,14.565320000000002,121.00572,14.616879999999998,120.97756000000001,Metro Manila,260.0,0.651887,COMPLETED
IOS,2013-12-10 18:56:31.000000,14.633420000000001,121.00148999999999,14.55135,121.01298,Metro Manila,338.75,0.804471,COMPLETED
IOS,2013-10-09 21:25:33.000000,14.5494,121.05551000000001,14.5611,121.07661,Metro Manila,194.375,1.0667799999999998,COMPLETED
ADR,2013-10-25 20:09:50.000000,14.554928,121.04427700000001,14.50815,120.98333000000001,Metro Manila,308.125,0.157165,COMPLETED
ADR,2013-12-16 15:03:39.000000,14.559555,121.01033799999999,14.582934,121.06181399999998,Metro Manila,229.375,0.740521,CANCELLED
IOS,2013-11-16 17:28:01.000000,14.61059,121.08072,14.61931,121.05558,Metro Manila,181.25,1.57939,CANCELLED
IOS,2013-10-07 19:11:53.000000,14.63921,121.03562,14.56815,120.99365,Metro Manila,430.625,0.5840850000000001,COMPLETED
IOS,2013-12-29 22:37:48.000000,14.52852,121.05796000000001,14.6126,121.07364,Metro Manila,316.875,0.654287,COMPLETED
ADR,2013-10-29 00:22:59.000000,14.589169,121.056941,14.668984,121.048111,Metro Manila,325.625,0.903623,CANCELLED
IOS,2013-10-24 08:35:08.000000,14.5721,121.03096000000001,14.5509,121.05358000000001,Metro Manila,211.875,1.3899299999999999,COMPLETED
IOS,2013-11-23 12:35:18.000000,14.56819,121.00034,14.22497,121.07163999999999,Metro Manila,706.25,0.833974,COMPLETED
IOS,2013-11-11 08:29:43.000000,14.566310000000001,121.07118,14.549679999999999,121.01218999999999,Metro Manila,290.625,3.0561,CANCELLED
ADR,2013-10-04 21:02:59.000000,14.572382000000001,121.007449,14.698142,121.022108,Metro Manila,343.125,1.05719,COMPLETED
IOS,2013-12-15 21:11:51.000000,14.65528,121.02897,14.653929999999999,121.05413999999999,Metro Manila,194.375,0.05811619999999999,COMPLETED
ADR,2013-10-26 16:49:54.000000,14.552889000000002,121.04708899999999,14.535343,120.98153899999998,Metro Manila,268.75,0.45551099999999994,COMPLETED
IOS,2013-12-21 10:08:45.000000,14.56613,121.01036,14.646139999999999,121.05283999999999,Metro Manila,369.375,1.3017,COMPLETED
ADR,2013-12-31 19:56:53.000000,14.563308,121.010324,14.549744,121.02679099999999,Metro Manila,190.0,0.763297,COMPLETED
IOS,2013-11-05 22:56:02.000000,14.553510000000001,121.05123999999999,14.563329999999999,120.99485,Metro Manila,255.625,0.273376,COMPLETED
IOS,2013-12-24 12:29:19.000000,14.55831,120.99308,14.51869,121.01998999999999,Metro Manila,251.25,0.48380100000000004,COMPLETED
IOS,2013-12-21 02:26:39.000000,14.566,120.99382,14.50986,121.01318,Metro Manila,233.75,0.14990699999999998,COMPLETED
ADR,2013-12-27 18:16:07.000000,14.56688,121.012523,14.538870000000001,121.00553899999998,Metro Manila,211.875,0.500704,COMPLETED
IOS,2013-12-26 08:21:29.000000,14.57707,121.06993999999999,14.59046,121.02942,Metro Manila,229.375,0.830291,COMPLETED
ADR,2013-12-07 17:22:13.000000,14.557623999999999,120.984664,14.556579999999999,121.01986699999999,Metro Manila,225.0,1.6473099999999998,COMPLETED
IOS,2013-10-18 15:08:30.000000,14.56688,121.01252,14.51955,121.0138,Metro Manila,277.5,0.779101,COMPLETED
IOS,2013-10-30 09:16:35.000000,14.63946,121.00966000000001,14.54977,121.02762,Metro Manila,373.75,2.16739,CANCELLED
IOS,2013-11-28 12:32:26.000000,14.588389999999999,120.97865,14.66588,121.0894,Metro Manila,391.25,1.18502,CANCELLED
IOS,2013-11-13 13:08:38.000000,14.55321,121.0129,14.50549,121.00488,Metro Manila,255.625,0.628984,COMPLETED
IOS,2013-12-26 22:40:26.000000,14.606329999999998,121.02887,14.59179,121.05843,Metro Manila,190.0,2.89898,COMPLETED
WIN,2013-12-14 12:14:48.000000,14.458088,120.97907099999999,14.536760999999998,120.97916299999999,Metro Manila,268.75,1.46369,CANCELLED
ADR,2013-10-07 08:52:28.000000,14.560721,121.030771,14.552473,121.018728,Metro Manila,168.125,0.344033,COMPLETED
IOS,2013-12-08 09:15:46.000000,14.57908,121.01295,14.574589999999999,121.05071000000001,Metro Manila,242.5,1.20592,COMPLETED
ADR,2013-12-22 05:05:16.000000,14.636157999999998,121.03543300000001,14.651578,121.05621000000001,Metro Manila,198.75,2.40142,COMPLETED
ADR,2013-10-15 01:57:33.000000,14.586697000000001,121.06215700000001,14.625483,121.124485,Metro Manila,303.75,0.581821,COMPLETED
ADR,2013-10-08 15:15:43.000000,14.560082999999999,121.020844,14.45,120.95,Metro Manila,408.75,0.773325,CANCELLED
IOS,2013-12-11 10:04:42.000000,14.572429999999999,121.02498,14.58702,121.06343999999999,Metro Manila,242.5,0.536044,COMPLETED
IOS,2013-12-24 20:41:12.000000,14.549220000000002,121.02805,14.64295,121.0351,Metro Manila,400.0,0.729508,COMPLETED
IOS,2013-11-08 10:30:55.000000,14.426429999999998,121.0408,14.583879999999999,121.05693000000001,Metro Manila,461.25,0.8466389999999999,COMPLETED
IOS,2013-12-05 23:48:55.000000,14.60404,120.96481999999999,14.604629999999998,121.01851,Metro Manila,238.125,1.78453,COMPLETED
IOS,2013-12-11 06:53:05.000000,14.54265,121.04709,14.312289999999999,121.11398,Metro Manila,684.375,3.33009,COMPLETED
IOS,2013-11-14 19:22:48.000000,14.60321,121.05083,14.559529999999999,121.0034,Metro Manila,242.5,2.10535,COMPLETED
ADR,2013-10-22 18:45:17.000000,14.551632000000001,121.015753,14.557583,121.02060300000001,Metro Manila,155.0,2.24589,COMPLETED
IOS,2013-11-23 14:40:34.000000,14.588120000000002,121.04397,14.552010000000001,121.05126000000001,Metro Manila,242.5,1.2888700000000002,CANCELLED
ADR,2013-11-19 06:00:03.000000,14.609948000000001,121.07810800000001,14.550749,121.05313500000001,Metro Manila,268.75,0.212321,COMPLETED
IOS,2013-12-22 00:47:25.000000,14.54545,120.98772,14.54959,121.04865,Metro Manila,290.625,1.00227,COMPLETED
ADR,2013-11-25 21:01:49.000000,14.560799,121.016204,14.562292000000001,120.99336799999999,Metro Manila,198.75,0.7402380000000001,COMPLETED
IOS,2013-12-07 09:29:23.000000,14.656820000000002,121.0304,14.70478,120.99523,Metro Manila,286.25,1.18403,CANCELLED
IOS,2013-11-15 16:52:00.000000,14.563989999999999,120.99833999999998,14.55538,121.04843999999999,Metro Manila,220.625,0.979052,COMPLETED
ADR,2013-12-25 10:26:07.000000,14.610191,121.079853,14.575581,120.997969,Metro Manila,395.625,0.10111,COMPLETED
ADR,2013-12-12 15:07:34.000000,14.586621,121.06131599999999,14.551788,121.021914,Metro Manila,246.875,0.40974099999999997,COMPLETED
ADR,2013-12-25 01:14:53.000000,14.564644,121.037494,14.575964,121.07870700000001,Metro Manila,246.875,1.41829,CANCELLED
ADR,2013-12-26 18:10:56.000000,14.606582000000001,121.092252,14.533446,121.04249399999999,Metro Manila,281.875,1.4434200000000001,COMPLETED
ADR,2013-12-21 12:20:58.000000,14.597268,121.03933799999999,14.634484,121.07247199999999,Metro Manila,281.875,1.01275,CANCELLED
ADR,2013-10-11 11:28:03.000000,14.616185999999999,120.995451,14.583353,120.98218200000001,Metro Manila,216.25,1.07208,COMPLETED
ADR,2013-10-11 10:05:03.000000,14.567457000000001,121.058295,14.558731,121.02528799999999,Metro Manila,229.375,0.9828959999999999,COMPLETED
ADR,2013-12-20 19:40:01.000000,14.632664000000002,121.041531,14.677003,121.03218600000001,Metro Manila,211.875,0.244944,CANCELLED
ADR,2013-10-25 07:59:01.000000,14.668517000000001,121.10659199999999,14.607906,121.08036200000001,Metro Manila,295.0,3.04033,COMPLETED
ADR,2013-12-21 14:22:01.000000,14.682789000000001,121.034392,14.620726000000001,121.05681499999999,Metro Manila,246.875,1.69619,COMPLETED
IOS,2013-12-18 22:56:54.000000,14.585970000000001,121.05808999999999,14.55459,121.07593999999999,Metro Manila,198.75,1.34871,CANCELLED
IOS,2013-12-09 08:06:10.000000,14.546439999999999,121.0619,14.55613,121.02293999999999,Metro Manila,225.0,1.6458400000000002,COMPLETED
ADR,2013-10-31 21:01:25.000000,14.554963,121.138697,14.663015,121.10444299999999,Metro Manila,408.75,2.56298,COMPLETED
ADR,2013-12-07 23:27:23.000000,14.625020000000001,121.041105,14.620404,121.061067,Metro Manila,176.875,1.26481,COMPLETED
ADR,2013-11-22 11:05:58.000000,14.603164999999999,120.973699,14.599421,121.047471,Metro Manila,281.875,1.06629,COMPLETED
ADR,2013-12-06 13:21:15.000000,14.587413,121.061797,14.556835000000001,121.02406,Metro Manila,264.375,0.593584,COMPLETED
ADR,2013-10-08 09:05:20.000000,14.613778,121.003813,14.551392000000002,121.01676599999999,Metro Manila,299.375,1.40504,CANCELLED
ADR,2013-10-31 20:06:46.000000,14.55535,121.04609099999999,14.549220000000002,121.02804499999999,Metro Manila,172.5,1.45896,CANCELLED
IOS,2013-11-30 22:57:43.000000,14.51949,121.03505,14.584529999999999,121.06758,Metro Manila,316.875,1.16523,COMPLETED
IOS,2013-12-21 18:25:34.000000,14.68503,121.07364,14.64301,121.07435,Metro Manila,207.5,0.15073699999999998,COMPLETED
ADR,2013-12-28 21:27:21.000000,14.520819,121.01316000000001,14.553557000000001,120.99744799999999,Metro Manila,260.0,0.6168399999999999,COMPLETED
IOS,2013-12-17 06:27:19.000000,14.56393,121.00186000000001,14.51955,121.0138,Metro Manila,264.375,2.77196,COMPLETED
IOS,2013-11-03 22:40:21.000000,14.628879999999999,120.96741999999999,14.50549,121.00488,Metro Manila,378.125,2.71598,CANCELLED
ADR,2013-10-31 00:31:47.000000,14.517454999999998,121.00082900000001,14.566660999999998,121.01229599999999,Metro Manila,268.75,1.19431,COMPLETED
